0.013662565,0.0772201,0.514125662,0.137012254,-0.685245771,0.396510372,0.288942596,-0.0149731,-0.016080323,1.24E-15,2.15E-16,-1.06E-15,1.18E-16,4.02E-16,9.17E-16,2.19E-15,6.88E-16,-2.66E-15,1.29E-15,-5.09E-17,-4.04E-16,4.04E-15,-1.79E-16,3.30E-16,-1.03E-15,2.29E-15,1.47E-16,-1.10E-15,1.44E-15,-1.59E-15,-3.75E-15,-5.95E-16,1.65E-15,-2.96E-15,-1.46E-15,4.60E-15,-2.23E-15
0.025842472,0.061989304,0.554681913,0.255313153,-0.043893978,-0.401528789,-0.675549567,0.00510479,0.055563798,2.32E-15,3.25E-15,1.20E-15,2.87E-15,-2.23E-15,-5.45E-17,-5.97E-15,-5.26E-15,5.56E-15,-1.99E-15,-3.52E-16,-1.71E-16,-1.33E-14,-2.98E-15,1.99E-15,-1.33E-16,-6.52E-15,1.35E-15,4.27E-15,-1.37E-15,4.06E-15,1.21E-14,3.12E-15,-4.27E-15,8.32E-15,3.74E-15,-1.28E-14,8.17E-15
0.00929116,0.026255881,0.503839803,0.284675328,0.703668845,0.195615621,0.361604432,0.010700686,-0.006490742,-1.96E-15,-1.33E-15,6.57E-16,-1.23E-15,7.39E-16,-9.78E-16,1.67E-16,9.74E-16,-1.65E-16,-8.29E-18,-1.25E-16,2.95E-16,1.34E-15,8.87E-16,-7.96E-16,9.70E-16,3.71E-16,-6.34E-16,-5.96E-16,-8.01E-16,-1.27E-16,-1.18E-15,-6.90E-16,1.01E-16,-5.42E-16,1.13E-16,8.16E-16,-9.02E-16
0.149649229,-0.209421455,0.107530565,-0.18225076,-0.015473123,-0.073637737,0.046616891,0.878661911,-0.130298342,-0.073698143,-0.143854371,0.038647108,-0.072777286,-0.051519596,-0.000983815,0.003046558,-0.040214527,0.025193299,0.056795159,0.033095177,-0.067079292,-0.019157409,0.034395424,0.034245113,-0.044497406,-0.044498899,-0.075239522,0.09802438,0.079780024,0.073518164,0.00059083,0.07290726,-0.028215923,0.048968485,0.047979327,-0.017617083,-0.02475314
0.202531026,0.074323843,-0.018851461,0.000984384,0.011337357,0.019423782,-0.006503146,-0.313581919,0.105616868,-0.222963196,-0.435210832,0.116921299,-0.220177274,-0.155865172,-0.002976391,0.009216925,-0.121663301,0.076218723,0.171825634,0.100124728,-0.202938807,-0.057958001,0.104058439,0.103603693,-0.134620541,-0.134625057,-0.227626418,0.296558748,0.241363057,0.222418694,0.001787471,0.22057049,-0.08536324,0.148147149,0.145154594,-0.053297966,-0.074887087
0.206890408,0.011991916,0.037252636,-0.031650548,0.001456003,-0.091948175,0.002320136,-0.192694593,-0.953451551,-2.23E-14,-4.81E-14,-3.10E-14,-4.15E-14,3.05E-14,1.28E-14,1.06E-13,8.87E-14,-9.81E-14,4.04E-14,1.04E-14,1.38E-15,2.33E-13,5.26E-14,-2.64E-14,-8.85E-15,1.14E-13,-1.66E-14,-7.53E-14,3.45E-14,-7.06E-14,-2.13E-13,-5.19E-14,7.70E-14,-1.47E-13,-7.51E-14,2.23E-13,-1.46E-13
0.02192031,0.269149377,-0.053644571,0.273951874,-0.154423399,-0.730830802,0.534712737,0.040413281,0.060328701,-1.58E-15,8.68E-16,3.41E-15,9.84E-16,-1.68E-15,-2.88E-15,-7.52E-15,-3.72E-15,8.30E-15,-4.44E-15,-8.76E-17,1.59E-15,-1.44E-14,-2.35E-15,-6.47E-16,2.83E-15,-7.93E-15,-7.09E-16,4.69E-15,-5.53E-15,5.41E-15,1.43E-14,3.28E-15,-5.76E-15,1.11E-14,5.69E-15,-1.70E-14,8.49E-15
0.121459408,-0.234833486,0.149477387,-0.262767108,-0.000467918,-0.128574831,0.08835029,-0.134122298,0.077685121,-0.006209731,0.084437105,0.014048698,0.228722661,0.191122383,0.197742005,-0.158715352,0.183917276,-0.032034586,0.108438764,-0.202961554,-0.551912644,0.00130492,0.234945523,-0.00151665,-0.139572221,-0.206890503,-0.096639418,-0.162947045,-0.125119802,0.005475,-0.210952596,-0.05203319,0.003930184,-0.07152603,-0.088128814,-0.068669594,0.059603687
0.132122837,-0.229810369,0.128958224,-0.221220369,-0.002563531,-0.114785283,0.079815275,-0.12279828,0.074238877,-0.020184353,0.062286233,0.201807241,-0.134245498,0.097821301,0.193330562,0.252543025,0.09608748,-0.069814886,-0.229759344,0.259015162,0.423930039,-0.209198659,-0.177434724,-0.144528765,-0.190986479,-0.123771895,-0.093648172,0.08712379,0.020447323,0.069607639,-0.347722671,-0.086538448,-0.053730173,-0.122349737,-0.080080229,-0.118732821,0.015377474
0.142453157,-0.222620792,0.107525602,-0.178315093,-0.004582179,-0.100085082,0.070657239,-0.110533367,0.070387436,0.050234791,-0.015135066,-0.226508066,0.170129393,-0.267384109,-0.306036192,0.020789047,-0.376471688,0.176452882,-0.206831368,-0.157763765,-0.049968514,0.194297461,-0.243967647,-0.097918953,0.07529339,-0.042355431,0.112686313,-0.145408703,0.236756824,0.255950149,-0.07779516,-0.219695749,-0.117212957,0.033463567,-0.070886957,0.039054816,-0.132329561
0.152247505,-0.213220017,0.085564588,-0.134870901,-0.00647158,-0.084710753,0.061019611,-0.097512147,0.066190139,0.124629793,-0.230864848,-0.291570108,0.079908281,-0.026277722,-0.190830744,0.216479864,0.492665749,-0.168071677,0.016399287,0.041407488,0.205523736,0.313898955,0.21961537,0.02104281,-0.055942144,0.103047666,0.10356691,-0.000396694,-0.001115033,-0.107967466,0.142154715,0.05303725,-0.009781987,0.129687307,0.312158013,0.013422268,-0.026963942
0.161326613,-0.20165559,0.063516858,-0.091803997,-0.008180258,-0.068948467,0.051079416,-0.083969319,0.061730697,-0.012525046,-0.034927297,0.068737232,0.153427447,0.243858539,0.022742108,-0.337269368,-0.169062515,-0.082675413,0.199157563,0.051703109,0.094902873,-0.171241352,-0.128493558,0.146071264,-0.181731624,0.25668773,0.433313851,0.179989279,0.24836542,-0.083028304,0.280961097,0.03625458,0.142865487,-0.212372329,0.002393624,-0.10651523,0.021869506
0.169550831,-0.188061617,0.041847058,-0.050058211,-0.009661234,-0.053111863,0.041033572,-0.070171533,0.057111297,-0.112596962,0.280286611,0.342554693,-0.140042273,-0.025563417,0.145098876,0.055689671,-0.155289898,0.212080325,0.014384789,0.077773707,0.020590189,0.159600333,0.224859408,-0.048043836,0.220068773,0.051057489,-0.169514699,-0.026543769,-0.114614667,-0.095362995,0.4355014,-0.304237446,-0.100932437,-0.094480963,0.295895469,0.028585072,-0.138968833
0.176830028,-0.172640398,0.021006868,-0.010534222,-0.010874922,-0.037516525,0.031082685,-0.056395126,0.052444213,0.090229206,0.013320549,-0.280462274,-0.245838214,0.027393264,0.265329346,-0.008289599,-0.255799362,0.230995047,0.181747043,-0.209355608,0.161121923,-0.011018533,-0.180455605,-0.066862311,-0.098865669,0.064801892,-0.148593269,-0.218073632,-0.210760219,-0.198802929,-0.047128043,0.330985598,0.33026175,0.204207968,0.091101594,0.112556249,-0.038487612
0.18312554,-0.155635534,0.001403969,0.02596893,-0.011790694,-0.022456293,0.021415654,-0.042904274,0.047842679,-0.0274827,0.049725082,-0.070288478,-0.183223223,-0.341158473,-0.157602562,-0.384854789,0.07714343,-0.390345142,0.153862237,-0.154547261,0.177474145,-0.31123173,0.073579948,0.136489137,0.360593195,-0.070702905,-0.097866915,0.081482269,-0.1251133,-0.088877446,-0.162141655,-0.180256376,0.005757492,0.020590917,-0.056276562,0.061307448,-0.077517448
0.188444487,-0.137302505,-0.016618622,0.058790074,-0.012386946,-0.008185774,0.01219796,-0.029933742,0.043412813,0.117461308,-0.02048073,-0.061225909,0.26441476,0.204204091,-0.199078103,-0.074361935,-0.224913772,-0.077723329,-0.330292078,0.242050006,-0.115924267,-0.133506734,0.070672689,-0.247526543,0.204263556,0.098731382,-0.179499516,0.269781001,-0.289027692,-0.126939004,0.089417404,0.312651305,-0.160951722,0.177724791,-0.085363338,-0.020288358,0.122954773
0.192828532,-0.117882528,-0.032790638,0.087416661,-0.012649884,0.005088689,0.003565207,-0.017678653,0.03924788,-0.164010067,0.129485014,0.150206577,-0.153429037,-0.174712218,0.255971517,0.28533823,0.063887792,-0.09144237,-0.152593031,-0.283722568,-0.087071035,0.015042968,0.104260962,0.064909025,0.105283246,0.205196665,0.449365232,0.076147239,-0.07587282,0.191753343,0.060050961,0.163575747,-0.083623251,0.279984217,-0.286756174,-0.013527166,0.173781145
0.196339858,-0.097583664,-0.04691116,0.111473231,-0.012571497,0.017209664,-0.004377973,-0.006291689,0.035425377,-0.210779843,0.213955638,0.024751477,-0.067393295,-0.137504171,-0.325897148,0.025673307,0.259755372,0.015049198,-0.003962674,0.071407736,-0.047055626,0.107077388,-0.093029973,-0.046041911,-0.130647891,0.061407559,-0.263805908,-0.11870259,0.010672842,0.141625192,0.229500216,0.289910592,0.254953324,-0.390284487,-0.367266619,0.035160223,-0.047664067
0.199046934,-0.076570759,-0.058836944,0.130694763,-0.012147281,0.028062708,-0.011554713,0.004113538,0.032006674,0.066396581,-0.13847495,-0.088629804,-0.427512832,0.230687663,0.059023886,-0.181856877,0.208066452,0.060697576,0.037498595,0.305426189,-0.238529391,0.175237446,-0.358007666,-0.089820171,0.251526944,-0.100532851,0.164716469,-0.167054577,0.081182598,-0.060300216,-0.007245047,-0.102733956,-0.224815473,-0.022590633,-0.053050094,0.113062251,0.21559739
0.2010118,-0.054963897,-0.068466435,0.144893116,-0.011374153,0.03756642,-0.017909973,0.013455022,0.029038498,-0.025301604,0.133250403,0.239569559,0.277538262,0.157378667,-0.173473541,0.07163075,-0.042815356,0.122748924,0.312178695,0.184548061,0.171777199,0.233840173,0.05740738,0.227298868,0.123117688,-0.088216488,-0.082445476,-0.021729919,0.152773912,-0.023464046,-0.236844622,-0.133319727,0.256902752,0.391243735,-0.168741259,0.00981385,0.2280873
0.202279672,-0.032843961,-0.07572307,0.153923799,-0.010248908,0.045660952,-0.023403436,0.021672962,0.026555392,0.186803856,0.021366791,-0.003440708,0.11212673,-0.314490263,-0.042793946,0.227646039,-0.166311411,-0.00423842,0.123376133,0.293420635,-0.151096848,-0.13710241,-0.031469783,0.392779265,-0.263239204,0.111298562,0.103894281,-0.194207884,-0.303141566,-0.077788653,-0.146529671,-0.009719692,-0.235756152,-0.230533037,0.147041338,0.077415954,0.110622572
0.202870995,-0.010263736,-0.080540628,0.157658501,-0.008767432,0.052296947,-0.028002515,0.028720189,0.024582354,0.154540817,-0.326677311,0.22999634,-0.012531137,0.338391594,-0.198356793,0.019259156,0.069310186,0.300065438,-0.184949189,-0.391198277,0.171123215,-0.133936303,0.121563553,0.190738649,0.18673159,-0.068080575,0.063449933,-0.127687314,-0.124686994,0.154585481,-0.110174315,0.065832427,-0.00544069,-0.274073679,0.088139679,-0.010875413,-0.072385622
0.202775801,0.012736692,-0.082852572,0.155967227,-0.006924808,0.057426328,-0.031676384,0.034553744,0.023137032,0.21156844,-0.318834005,-0.115587916,0.248916231,-0.016304168,0.376301756,0.321801766,-0.047874086,-0.23665215,0.072041472,-0.065851147,-0.036620324,-0.1319474,-0.030804102,-0.122510666,0.151239666,0.003608582,-0.2323685,-0.029830681,0.21504488,-0.013997247,0.235157528,-0.253729949,0.139265279,-0.15534456,-0.22095886,0.124552815,-0.002363662
0.201950308,0.036111088,-0.082586872,0.148712958,-0.004716442,0.060995982,-0.034391718,0.039128548,0.022231028,0.276525327,0.130695914,0.216385601,-0.146216225,-0.1260413,-0.12981555,-0.043112348,0.026183247,-0.008116242,-0.284162854,-0.114830461,-0.12939332,-0.072564093,0.157628033,-0.149529832,-0.311417988,-0.147189794,0.080671869,-0.027965882,0.389467207,-0.495517929,-0.044951918,-0.00191745,0.050207152,0.122037854,0.005703107,0.077566028,-0.114596242
0.20031611,0.059785444,-0.079667568,0.135761315,-0.002140303,0.062945249,-0.036110716,0.042393973,0.021870003,-0.297792596,0.153691294,-0.098006316,0.303438641,0.046935707,0.072756297,-0.085548932,0.294147026,0.138290693,-0.059363059,-0.227067715,0.083919566,-0.217027614,-0.399014559,0.102537593,-0.188357979,-0.059304527,-0.175799775,0.01030103,0.019108423,-0.035832377,0.178772645,-0.088004485,-0.3362693,0.246274188,0.158441073,0.001867277,-0.019532721
0.197762862,0.083634682,-0.074024278,0.117007425,0.000799682,0.063208159,-0.036792008,0.044294107,0.022052429,0.117377708,0.444523718,-0.305193694,-0.00543516,0.116348176,0.118987493,0.113383753,0.01512821,0.041143916,0.119483868,-0.068996396,-0.06465808,0.103546158,0.063056208,-0.015846984,0.194201634,0.101618508,-0.019046893,0.379097464,0.26220539,0.105586785,-0.314548081,0.14236127,-0.07932819,-0.270563144,0.230714911,-0.065192117,-0.116334737
0.194155945,0.107459928,-0.065610495,0.092420986,0.004089187,0.06172133,-0.036395008,0.044772534,0.022767007,-0.382606514,-0.194791823,0.024620139,0.216214226,-0.205545801,0.138992115,-0.073858911,0.0393658,0.065838802,-0.185000416,0.101249748,-0.079596916,0.19461378,-0.121371077,-0.177115973,0.075366558,-0.124580843,0.263500084,0.168219889,-0.252243253,-0.194513423,-0.20372326,-0.098625312,0.385760688,-0.146518074,0.161272537,-0.064507288,-0.137048174
0.189350721,0.130970551,-0.054430354,0.062107528,0.007698469,0.058438027,-0.034888104,0.043782189,0.023989082,0.231291105,0.040063567,-0.217427278,-0.233512846,0.109544623,-0.055583215,-0.129103864,0.010446023,0.074889607,-0.104282022,0.013502326,-0.033159049,0.042783366,0.093716613,0.023094101,-0.368073283,0.079081716,-0.039003377,0.278162552,-0.290850156,0.303244286,0.099970316,-0.466782567,0.200275096,0.140278521,-0.11924022,-0.127286063,0.006404729
0.183214383,0.15377726,-0.040571202,0.026378224,0.011577721,0.053347757,-0.032260356,0.041300064,0.02567681,0.105208849,0.183769122,0.053602676,0.094111665,0.019511949,-0.002485513,-0.060537867,-0.0465486,-0.239535942,0.104900878,0.133363408,0.084076166,-0.152185499,0.071459796,-0.298355498,-0.026292662,-0.411089332,0.237394036,-0.271141347,-0.035537157,0.446358812,0.15730387,0.164705859,0.09929307,0.093715104,0.282532158,0.100592065,-0.015290395
0.175654377,0.175403641,-0.024235749,-0.014187091,0.015654292,0.046498678,-0.028535174,0.037344979,0.027768331,-0.488135461,-0.016724561,-0.351797329,-0.102198961,0.277060176,-0.063411074,0.080757391,-0.198753629,-0.070226819,-0.044029637,0.126808213,0.096577214,-0.116564647,0.389374399,0.000693492,-0.051739109,0.071761735,0.070819839,-0.334438142,0.089570399,-0.136633099,-0.069712414,-0.105905987,-0.14014029,-0.004506136,-0.158136795,-0.051253575,-0.142839201
0.16664908,0.195321715,-0.005763989,-0.058705954,0.019833546,0.038017534,-0.023782835,0.031994532,0.030181514,0.151803235,-0.100256003,0.066107104,0.163066674,-0.230975051,0.287280584,-0.418996132,0.049537796,0.181567067,0.073033214,0.035644195,0.32776506,0.29400702,0.218698538,-0.166502095,-0.095453339,0.110991475,-0.030571877,-0.056264012,-0.008196989,0.043267616,-0.066444444,0.127713584,-0.338347668,-0.087788308,-0.258395712,0.043113369,0.017594817
0.15627298,0.213010915,0.014366191,-0.106011219,0.024004644,0.028119966,-0.018127522,0.025395688,0.03281759,0.03918411,0.013096254,0.157803033,-0.039460713,0.086703185,0.111829999,-0.138097128,-0.127512849,-0.469236925,-0.324263898,-0.052436552,-0.036960616,0.319966587,-0.187851044,0.30417439,0.026060475,0.208007432,-0.235194041,-0.239615973,0.062647387,0.065966304,-0.040892445,0.085961109,0.078517796,0.045586055,0.175517515,-0.24274247,-0.014108008
0.144707102,0.228030392,0.035567119,-0.154733062,0.028051168,0.017104784,-0.01174485,0.01776355,0.035568967,7.00E-05,-0.027811961,0.182399788,-0.069428397,0.155104779,-0.245554604,0.233992512,-0.146718118,-0.250827714,0.395624626,-0.283994725,0.017182098,0.223130057,-0.224756394,-0.223913278,-0.104503297,-0.103416915,0.059210184,0.15978319,-0.253043021,-0.20204233,0.008312175,-0.022702021,-0.239828723,-0.064267141,-0.130873833,-0.029819172,-0.113949593
0.13222829,0.240086052,0.05719656,-0.203435642,0.031864543,0.005330123,-0.004848375,0.009365888,0.038329922,0.010902086,-0.040424774,0.165657457,0.007202721,-0.08718912,-0.159347596,0.034575895,0.167900068,0.135972126,0.141694412,0.002780506,-0.142860328,-0.296243935,-0.045777469,-0.367477904,0.093046889,0.590097729,-0.047427973,-0.170803552,0.059352069,0.058856713,-0.164923028,-0.110785396,0.112508738,0.083098266,0.167276251,-0.039337928,0.135051205
0.119177856,0.249072276,0.078627611,-0.250776078,0.035356746,-0.006824001,0.00233247,0.000496007,0.041007498,0.010982454,0.049044647,-0.170181367,-0.051206129,-0.170739095,-0.049654856,0.066077197,-0.050209813,0.150290755,-0.060080297,-0.103744692,0.084560884,-0.068721261,0.045680156,0.073134677,0.115209491,-0.291879032,-0.01153005,0.03327089,0.056367737,-0.173192753,0.194163822,0.024633874,0.062919223,-0.159832264,0.027438698,-0.352755617,0.630032803
0.105917945,0.255076339,0.099314538,-0.295642854,0.038468813,-0.018996816,0.009577177,-0.008558916,0.043529698,0.229918002,0.064904111,-0.021215814,0.034869991,-0.034100782,0.054583855,0.088105222,0.168086321,0.202516459,0.015550389,0.230889275,-0.082627307,-0.157353977,-0.098591587,0.260861937,0.247392936,-0.100004487,0.118789231,-0.022128707,-0.047972999,-0.078926271,0.129641245,0.109906418,0.052349388,0.159424605,-0.245340995,-0.194631962,-0.519881296
0.092788073,0.258347341,0.118837947,-0.337239766,0.041173307,-0.030880728,0.016695125,-0.017545548,0.045849141,-0.071240968,0.055268849,0,0,0.094106567,0,0,0,0,-0.172292507,0,0,0,0,0.211098132,0,0,0,0.177134793,0,0,0,0,0.090554668,-0.052170989,0,0.801554254,0.124238948
